"rule","engine","severity","tags","file","startLine","startColumn","endLine","endColumn","message","resources"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreDataCloud_Test.cls",60,20,84,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreDataCloud_Test.cls",88,20,104,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreDataCloud_Test.cls",108,20,127,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/ExploreOrgSchema.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",3,21,317,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CognitiveComplexity","pmd",3,"Recommended,Design,Apex,OpinionatedSalesforce","force-app/main/default/classes/ExploreOrgSchema.cls",3,21,317,2,"The class 'ExploreOrgSchema' has a total cognitive complexity of 55 (highest 8), current threshold is 50","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_design.html#cognitivecomplexity"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",9,19,24,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",168,12,177,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",179,12,182,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",184,12,195,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",197,12,207,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/ExploreOrgSchema.cls",210,23,210,51,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",211,12,281,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/ExploreOrgSchema.cls",283,12,316,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreOrgSchema_Test.cls",8,20,24,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreOrgSchema_Test.cls",28,20,47,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreOrgSchema_Test.cls",51,20,70,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/ExploreOrgSchema_Test.cls",74,20,93,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/HeadlessAgent.cls",1,21,85,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/HeadlessAgent.cls",9,12,11,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/HeadlessAgent.cls",16,12,20,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/HeadlessAgent.cls",23,12,31,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/HeadlessAgent.cls",38,23,38,65,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/HeadlessAgent.cls",79,12,84,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/HeadlessAgent_Test.cls",6,20,17,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/HeadlessAgent_Test.cls",21,20,37,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/HeadlessAgent_Test.cls",41,20,51,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/LoadCustomInstructions.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/LoadCustomInstructions.cls",3,21,50,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/LoadCustomInstructions.cls",6,19,8,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/LoadCustomInstructions.cls",14,23,14,45,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/LoadCustomInstructions.cls",46,12,49,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/LoadCustomInstructions_Test.cls",5,20,27,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/NightlyMemoryConsolidation.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NightlyMemoryConsolidation.cls",3,21,37,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NightlyMemoryConsolidation.cls",9,12,11,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NightlyMemoryConsolidation.cls",15,12,25,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NightlyMemoryConsolidation.cls",27,12,31,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NightlyMemoryConsolidation.cls",33,12,36,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/NotifyUser.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NotifyUser.cls",3,21,46,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NotifyUser.cls",6,19,25,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NotifyUser.cls",30,12,39,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/NotifyUser.cls",42,12,45,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/NotifyUser_Test.cls",6,20,22,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/NotifyUser_Test.cls",26,20,41,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/PlanForLater.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PlanForLater.cls",3,21,50,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PlanForLater.cls",6,19,29,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PlanForLater.cls",34,12,40,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PlanForLater.cls",43,12,49,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/PlanForLater_Test.cls",6,20,23,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/PlanForLater_Test.cls",27,20,44,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PresignedCitations.cls",1,21,91,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PresignedCitations.cls",9,12,12,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"UnneededUseOfThisReducesReadability","pmd",3,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/PresignedCitations.cls",11,9,11,13,"Unneeded use of this reduces readability",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PresignedCitations.cls",17,12,30,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"OnlyOneReturnPerMethod","pmd",3,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/PresignedCitations.cls",36,13,55,6,"Method with multiple returns are confusing",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PresignedCitations.cls",82,12,90,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PresignedCitations.cls",86,16,89,10,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/PresignedCitations_Test.cls",6,20,21,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PromptTemplate.cls",1,21,92,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PromptTemplate.cls",10,12,12,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PromptTemplate.cls",16,12,27,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PromptTemplate.cls",87,12,89,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/PromptTemplate.cls",91,12,91,62,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/PromptTemplate_Test.cls",5,20,15,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/PromptTemplate_Test.cls",19,20,30,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/QueryDataCloud.cls",2,19,2,75,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryDataCloud.cls",3,21,118,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryDataCloud.cls",11,19,28,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryDataCloud.cls",103,12,110,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/QueryDataCloud.cls",108,27,108,52,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryDataCloud.cls",109,16,109,26,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryDataCloud.cls",112,12,115,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryDataCloud.cls",117,12,117,57,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/QueryDataCloud_Test.cls",6,20,30,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/QueryDataCloud_Test.cls",34,20,55,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/QueryDataCloud_Test.cls",59,20,75,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/QueryRecordsWithSoql.cls",4,19,4,66,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryRecordsWithSoql.cls",5,21,42,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryRecordsWithSoql.cls",8,19,29,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryRecordsWithSoql.cls",33,12,36,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/QueryRecordsWithSoql.cls",38,12,41,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/QueryRecordsWithSoql_Test.cls",6,12,26,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/QueryRecordsWithSoql_Test.cls",29,12,47,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/QueryRecordsWithSoql_Test.cls",50,12,74,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/RunMyOrgButler.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/RunMyOrgButler.cls",3,21,73,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/RunMyOrgButler.cls",12,19,20,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/RunMyOrgButler.cls",23,12,25,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/RunMyOrgButler.cls",27,12,42,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/RunMyOrgButler.cls",47,12,50,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/RunMyOrgButler.cls",53,12,59,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/RunMyOrgButler.cls",65,23,65,46,"Only False Positives can be supressed and need a proper comment.",
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/RunMyOrgButler_Test.cls",6,20,23,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/RunMyOrgButler_Test.cls",27,20,46,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/RunMyOrgButler_Test.cls",50,20,69,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/SearchDataLibrary.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/SearchDataLibrary.cls",3,21,43,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/SearchDataLibrary.cls",6,19,22,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/SearchDataLibrary.cls",27,12,33,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/SearchDataLibrary.cls",36,12,42,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexUnitTestClassShouldHaveRunAs","pmd",4,"Recommended,BestPractices,Apex","force-app/main/default/classes/SearchDataLibrary_Test.cls",5,20,18,6,"Apex unit test classes should have at least one System.runAs() call","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_bestpractices.html#apexunittestclassshouldhaverunas"
"CheckIfProperFalsePositive","pmd",4,"Recommended,OpinionatedSalesforce,Apex,Custom","force-app/main/default/classes/SearchWeb.cls",2,19,2,44,"Only False Positives can be supressed and need a proper comment.",
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/SearchWeb.cls",3,21,36,2,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
"ApexDoc","pmd",4,"Recommended,Documentation,Apex","force-app/main/default/classes/SearchWeb.cls",6,19,23,6,"Missing ApexDoc comment","https://docs.pmd-code.org/pmd-doc-7.22.0/pmd_rules_apex_documentation.html#apexdoc"
